"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","rt","stimulus","button_pressed","key_press","condition","order","button0","button1"
"html-button-response","22","82803","0.0-22.0","1fo7gg1cl0tov5u","","509","","0","","nsc-label-last","1-1","<img src=""img/12.jpg"" width=""300px""/>","<img src=""img/16.png"" width=""300px""/>"
"audio-keyboard-response","23","84668","0.0-23.0","1fo7gg1cl0tov5u","","null","audio/norm_zibo.wav","","null","","","",""
"html-button-response","24","84940","0.0-24.0","1fo7gg1cl0tov5u","","271","","0","","nsc-label-last","1-1","<img src=""img/16.png"" width=""300px""/>","<img src=""img/12.jpg"" width=""300px""/>"
"audio-keyboard-response","25","86807","0.0-25.0","1fo7gg1cl0tov5u","","null","audio/norm_zibo.wav","","null","","","",""
"html-button-response","26","87359","0.0-26.0","1fo7gg1cl0tov5u","","552","","1","","nsc-label-last","1-1","<img src=""img/12.jpg"" width=""300px""/>","<img src=""img/16.png"" width=""300px""/>"
"audio-keyboard-response","27","89225","0.0-27.0","1fo7gg1cl0tov5u","","null","audio/norm_miffle.wav","","null","","","",""
"html-button-response","28","89417","0.0-28.0","1fo7gg1cl0tov5u","","191","","1","","nsc-label-last","1-1","<img src=""img/16.png"" width=""300px""/>","<img src=""img/12.jpg"" width=""300px""/>"
"audio-keyboard-response","29","91420","0.0-29.0","1fo7gg1cl0tov5u","","null","audio/goodjob.wav","","null","","","",""
"audio-button-response","30","96347","0.0-30.0","1fo7gg1cl0tov5u","","3927","audio/norm_touch_kitty.wav","0","","","","",""
"video-keyboard-response-mod","31","112907","0.0-31.0","1fo7gg1cl0tov5u","","null","","","null","nsc-label-first","1-1","",""
"audio-keyboard-response","32","114771","0.0-32.0","1fo7gg1cl0tov5u","","null","audio/norm_dakup.wav","","null","","","",""
"html-button-response","33","132043","0.0-33.0","1fo7gg1cl0tov5u","","17271","","0","","nsc-label-first","1-1","<img src=""img/13.png"" width=""300px""/>","<img src=""img/14.png"" width=""300px""/>"
"audio-keyboard-response","34","133910","0.0-34.0","1fo7gg1cl0tov5u","","null","audio/norm_chamu.wav","","null","","","",""
"html-button-response","35","134810","0.0-35.0","1fo7gg1cl0tov5u","","900","","0","","nsc-label-first","1-1","<img src=""img/14.png"" width=""300px""/>","<img src=""img/13.png"" width=""300px""/>"
"audio-keyboard-response","36","136678","0.0-36.0","1fo7gg1cl0tov5u","","null","audio/norm_dakup.wav","","null","","","",""
"html-button-response","37","137320","0.0-37.0","1fo7gg1cl0tov5u","","641","","0","","nsc-label-first","1-1","<img src=""img/13.png"" width=""300px""/>","<img src=""img/14.png"" width=""300px""/>"
"audio-keyboard-response","38","139184","0.0-38.0","1fo7gg1cl0tov5u","","null","audio/norm_chamu.wav","","null","","","",""
"html-button-response","39","139726","0.0-39.0","1fo7gg1cl0tov5u","","542","","0","","nsc-label-first","1-1","<img src=""img/13.png"" width=""300px""/>","<img src=""img/14.png"" width=""300px""/>"
"audio-keyboard-response","40","141728","0.0-40.0","1fo7gg1cl0tov5u","","null","audio/goodjob.wav","","null","","","",""
"audio-button-response","41","143676","0.0-41.0","1fo7gg1cl0tov5u","","947","audio/norm_touch_bunny.wav","0","","","","",""
"video-keyboard-response-mod","42","160785","0.0-42.0","1fo7gg1cl0tov5u","","null","","","null","nsc-label-first","1-1","",""
"audio-keyboard-response","43","162651","0.0-43.0","1fo7gg1cl0tov5u","","null","audio/norm_fopin.wav","","null","","","",""
"html-button-response","44","182117","0.0-44.0","1fo7gg1cl0tov5u","","19466","","1","","nsc-label-first","1-1","<img src=""img/2.jpg"" width=""300px""/>","<img src=""img/6.jpg"" width=""300px""/>"
"audio-keyboard-response","45","183984","0.0-45.0","1fo7gg1cl0tov5u","","null","audio/norm_fopin.wav","","null","","","",""
"html-button-response","46","184468","0.0-46.0","1fo7gg1cl0tov5u","","484","","0","","nsc-label-first","1-1","<img src=""img/6.jpg"" width=""300px""/>","<img src=""img/2.jpg"" width=""300px""/>"
"audio-keyboard-response","47","186332","0.0-47.0","1fo7gg1cl0tov5u","","null","audio/norm_nissle.wav","","null","","","",""
"html-button-response","48","187146","0.0-48.0","1fo7gg1cl0tov5u","","812","","0","","nsc-label-first","1-1","<img src=""img/2.jpg"" width=""300px""/>","<img src=""img/6.jpg"" width=""300px""/>"
"audio-keyboard-response","49","189013","0.0-49.0","1fo7gg1cl0tov5u","","null","audio/norm_nissle.wav","","null","","","",""
"html-button-response","50","189396","0.0-50.0","1fo7gg1cl0tov5u","","382","","0","","nsc-label-first","1-1","<img src=""img/2.jpg"" width=""300px""/>","<img src=""img/6.jpg"" width=""300px""/>"
"audio-keyboard-response","51","191399","0.0-51.0","1fo7gg1cl0tov5u","","null","audio/goodjob.wav","","null","","","",""
"audio-button-response","52","193018","0.0-52.0","1fo7gg1cl0tov5u","","618","audio/norm_touch_duck.wav","0","","","","",""
"video-keyboard-response-mod","53","209294","0.0-53.0","1fo7gg1cl0tov5u","","null","","","null","sc-label-first","1-1","",""
"audio-keyboard-response","54","211158","0.0-54.0","1fo7gg1cl0tov5u","","null","audio/norm_toma.wav","","null","","","",""
"html-button-response","55","211974","0.0-55.0","1fo7gg1cl0tov5u","","816","","1","","sc-label-first","1-1","<img src=""img/1.jpeg"" width=""300px""/>","<img src=""img/5.jpg"" width=""300px""/>"
"audio-keyboard-response","56","213839","0.0-56.0","1fo7gg1cl0tov5u","","null","audio/norm_toma.wav","","null","","","",""
"html-button-response","57","214269","0.0-57.0","1fo7gg1cl0tov5u","","431","","1","","sc-label-first","1-1","<img src=""img/1.jpeg"" width=""300px""/>","<img src=""img/5.jpg"" width=""300px""/>"
"audio-keyboard-response","58","216135","0.0-58.0","1fo7gg1cl0tov5u","","null","audio/norm_blicket.wav","","null","","","",""
"html-button-response","59","216508","0.0-59.0","1fo7gg1cl0tov5u","","373","","0","","sc-label-first","1-1","<img src=""img/1.jpeg"" width=""300px""/>","<img src=""img/5.jpg"" width=""300px""/>"
"audio-keyboard-response","60","218374","0.0-60.0","1fo7gg1cl0tov5u","","null","audio/norm_blicket.wav","","null","","","",""
"html-button-response","61","218724","0.0-61.0","1fo7gg1cl0tov5u","","348","","0","","sc-label-first","1-1","<img src=""img/1.jpeg"" width=""300px""/>","<img src=""img/5.jpg"" width=""300px""/>"
"audio-keyboard-response","62","220724","0.0-62.0","1fo7gg1cl0tov5u","","null","audio/goodjob.wav","","null","","","",""
"audio-button-response","63","222606","0.0-63.0","1fo7gg1cl0tov5u","","879","audio/norm_touch_fish.wav","0","","","","",""
"video-keyboard-response-mod","64","238931","0.0-64.0","1fo7gg1cl0tov5u","","null","","","null","sc-label-first","1-1","",""
"audio-keyboard-response","65","240799","0.0-65.0","1fo7gg1cl0tov5u","","null","audio/norm_gazzer.wav","","null","","","",""
