"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","rt","stimulus","button_pressed","key_press","condition","order","button0","button1"
"html-button-response","17","52930","0.0-17.0","ff40699st4aqctv","","798","","0","","nsc-label-first","1-1","<img src=""img/6.png"" width=""40%"" />","<img src=""img/2.png"" width=""40%"" />"
"audio-keyboard-response","18","56434","0.0-18.0","ff40699st4aqctv","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","19","59437","0.0-19.0","ff40699st4aqctv","","null","audio/norm_touch_duck.wav","","null","","","",""
"video-keyboard-response-mod","20","81687","0.0-20.0","ff40699st4aqctv","","null","","","null","nsc-label-first","1-1","",""
"audio-keyboard-response","21","85565","0.0-21.0","ff40699st4aqctv","","null","audio/norm_dakup.wav","","null","","","",""
"html-button-response","22","86567","0.0-22.0","ff40699st4aqctv","","998.0000000000146","","1","","nsc-label-first","1-1","<img src=""img/14.png"" width=""40%"" />","<img src=""img/13.png"" width=""40%"" />"
"audio-keyboard-response","23","89932","0.0-23.0","ff40699st4aqctv","","null","audio/norm_dakup.wav","","null","","","",""
"html-button-response","24","90732","0.0-24.0","ff40699st4aqctv","","798","","1","","nsc-label-first","1-1","<img src=""img/14.png"" width=""40%"" />","<img src=""img/13.png"" width=""40%"" />"
"audio-keyboard-response","25","94101","0.0-25.0","ff40699st4aqctv","","null","audio/norm_chamu.wav","","null","","","",""
"html-button-response","26","94648","0.0-26.0","ff40699st4aqctv","","545","","0","","nsc-label-first","1-1","<img src=""img/14.png"" width=""40%"" />","<img src=""img/13.png"" width=""40%"" />"
"audio-keyboard-response","27","98015","0.0-27.0","ff40699st4aqctv","","null","audio/norm_chamu.wav","","null","","","",""
"html-button-response","28","98518","0.0-28.0","ff40699st4aqctv","","500","","0","","nsc-label-first","1-1","<img src=""img/14.png"" width=""40%"" />","<img src=""img/13.png"" width=""40%"" />"
"audio-keyboard-response","29","102022","0.0-29.0","ff40699st4aqctv","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","30","105025","0.0-30.0","ff40699st4aqctv","","null","audio/norm_touch_duck.wav","","null","","","",""
"video-keyboard-response-mod","31","125611","0.0-31.0","ff40699st4aqctv","","null","","","null","nsc-label-last","1-1","",""
"audio-keyboard-response","32","129489","0.0-32.0","ff40699st4aqctv","","null","audio/norm_vugim.wav","","null","","","",""
"html-button-response","33","130973","0.0-33.0","ff40699st4aqctv","","1472","","0","","nsc-label-last","1-1","<img src=""img/8.png"" width=""40%"" />","<img src=""img/4.png"" width=""40%"" />"
"audio-keyboard-response","34","134338","0.0-34.0","ff40699st4aqctv","","null","audio/norm_reko.wav","","null","","","",""
"html-button-response","35","134869","0.0-35.0","ff40699st4aqctv","","510","","0","","nsc-label-last","1-1","<img src=""img/4.png"" width=""40%"" />","<img src=""img/8.png"" width=""40%"" />"
"audio-keyboard-response","36","138242","0.0-36.0","ff40699st4aqctv","","null","audio/norm_vugim.wav","","null","","","",""
"html-button-response","37","138853","0.0-37.0","ff40699st4aqctv","","608","","0","","nsc-label-last","1-1","<img src=""img/8.png"" width=""40%"" />","<img src=""img/4.png"" width=""40%"" />"
"audio-keyboard-response","38","142218","0.0-38.0","ff40699st4aqctv","","null","audio/norm_reko.wav","","null","","","",""
"html-button-response","39","142837","0.0-39.0","ff40699st4aqctv","","616","","0","","nsc-label-last","1-1","<img src=""img/4.png"" width=""40%"" />","<img src=""img/8.png"" width=""40%"" />"
"audio-keyboard-response","40","146340","0.0-40.0","ff40699st4aqctv","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","41","149344","0.0-41.0","ff40699st4aqctv","","null","audio/norm_touch_duck.wav","","null","","","",""
"video-keyboard-response-mod","42","171178","0.0-42.0","ff40699st4aqctv","","null","","","null","nsc-label-last","1-1","",""
"audio-keyboard-response","43","175047","0.0-43.0","ff40699st4aqctv","","null","audio/norm_zibo.wav","","null","","","",""
"html-button-response","44","175958","0.0-44.0","ff40699st4aqctv","","905","","0","","nsc-label-last","1-1","<img src=""img/12.png"" width=""40%"" />","<img src=""img/16.png"" width=""40%"" />"
"audio-keyboard-response","45","179334","0.0-45.0","ff40699st4aqctv","","null","audio/norm_miffle.wav","","null","","","",""
"html-button-response","46","180339","0.0-46.0","ff40699st4aqctv","","1003","","1","","nsc-label-last","1-1","<img src=""img/12.png"" width=""40%"" />","<img src=""img/16.png"" width=""40%"" />"
"audio-keyboard-response","47","183705","0.0-47.0","ff40699st4aqctv","","null","audio/norm_zibo.wav","","null","","","",""
"html-button-response","48","184672","0.0-48.0","ff40699st4aqctv","","965","","1","","nsc-label-last","1-1","<img src=""img/16.png"" width=""40%"" />","<img src=""img/12.png"" width=""40%"" />"
"audio-keyboard-response","49","188039","0.0-49.0","ff40699st4aqctv","","null","audio/norm_miffle.wav","","null","","","",""
"html-button-response","50","188639","0.0-50.0","ff40699st4aqctv","","598","","0","","nsc-label-last","1-1","<img src=""img/16.png"" width=""40%"" />","<img src=""img/12.png"" width=""40%"" />"
"audio-keyboard-response","51","192142","0.0-51.0","ff40699st4aqctv","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","52","195145","0.0-52.0","ff40699st4aqctv","","null","audio/norm_touch_duck.wav","","null","","","",""
"video-keyboard-response-mod","53","224932","0.0-53.0","ff40699st4aqctv","","null","","","null","sc-label-first","1-1","",""
"audio-keyboard-response","54","228872","0.0-54.0","ff40699st4aqctv","","null","audio/norm_gazzer.wav","","null","","","",""
"html-button-response","55","229433","0.0-55.0","ff40699st4aqctv","","522","","0","","sc-label-first","1-1","<img src=""img/9.png"" width=""40%"" />","<img src=""img/15.png"" width=""40%"" />"
"audio-keyboard-response","56","232854","0.0-56.0","ff40699st4aqctv","","null","audio/norm_gazzer.wav","","null","","","",""
"html-button-response","57","233754","0.0-57.0","ff40699st4aqctv","","887","","1","","sc-label-first","1-1","<img src=""img/9.png"" width=""40%"" />","<img src=""img/15.png"" width=""40%"" />"
"audio-keyboard-response","58","237129","0.0-58.0","ff40699st4aqctv","","null","audio/norm_numo.wav","","null","","","",""
"html-button-response","59","237944","0.0-59.0","ff40699st4aqctv","","810.9999999999709","","0","","sc-label-first","1-1","<img src=""img/9.png"" width=""40%"" />","<img src=""img/15.png"" width=""40%"" />"
"audio-keyboard-response","60","241312","0.0-60.0","ff40699st4aqctv","","null","audio/norm_numo.wav","","null","","","",""
"html-button-response","61","242976","0.0-61.0","ff40699st4aqctv","","1659","","1","","sc-label-first","1-1","<img src=""img/9.png"" width=""40%"" />","<img src=""img/15.png"" width=""40%"" />"
"audio-keyboard-response","62","246479","0.0-62.0","ff40699st4aqctv","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","63","249482","0.0-63.0","ff40699st4aqctv","","null","audio/norm_touch_duck.wav","","null","","","",""
"video-keyboard-response-mod","64","270504","0.0-64.0","ff40699st4aqctv","","null","","","null","sc-label-first","1-1","",""
"audio-keyboard-response","65","274394","0.0-65.0","ff40699st4aqctv","","null","audio/norm_toma.wav","","null","","","",""
"html-button-response","66","277674","0.0-66.0","ff40699st4aqctv","","3262","","0","","sc-label-first","1-1","<img src=""img/1.png"" width=""40%"" />","<img src=""img/5.png"" width=""40%"" />"
"audio-keyboard-response","67","281042","0.0-67.0","ff40699st4aqctv","","null","audio/norm_blicket.wav","","null","","","",""
"html-button-response","68","281980","0.0-68.0","ff40699st4aqctv","","934","","1","","sc-label-first","1-1","<img src=""img/1.png"" width=""40%"" />","<img src=""img/5.png"" width=""40%"" />"
"audio-keyboard-response","69","285346","0.0-69.0","ff40699st4aqctv","","null","audio/norm_toma.wav","","null","","","",""
"html-button-response","70","285883","0.0-70.0","ff40699st4aqctv","","532","","1","","sc-label-first","1-1","<img src=""img/5.png"" width=""40%"" />","<img src=""img/1.png"" width=""40%"" />"
"audio-keyboard-response","71","289247","0.0-71.0","ff40699st4aqctv","","null","audio/norm_blicket.wav","","null","","","",""
"html-button-response","72","291612","0.0-72.0","ff40699st4aqctv","","2364","","0","","sc-label-first","1-1","<img src=""img/5.png"" width=""40%"" />","<img src=""img/1.png"" width=""40%"" />"
"audio-keyboard-response","73","295115","0.0-73.0","ff40699st4aqctv","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","74","298118","0.0-74.0","ff40699st4aqctv","","null","audio/norm_touch_duck.wav","","null","","","",""
"video-keyboard-response-mod","75","326981","0.0-75.0","ff40699st4aqctv","","null","","","null","sc-label-last","1-1","",""
"audio-keyboard-response","76","330873","0.0-76.0","ff40699st4aqctv","","null","audio/norm_paegu.wav","","null","","","",""
"html-button-response","77","355327","0.0-77.0","ff40699st4aqctv","","24444","","1","","sc-label-last","1-1","<img src=""img/3.png"" width=""40%"" />","<img src=""img/7.png"" width=""40%"" />"
"audio-keyboard-response","78","358697","0.0-78.0","ff40699st4aqctv","","null","audio/norm_paegu.wav","","null","","","",""
"html-button-response","79","359252","0.0-79.0","ff40699st4aqctv","","551","","1","","sc-label-last","1-1","<img src=""img/7.png"" width=""40%"" />","<img src=""img/3.png"" width=""40%"" />"
"audio-keyboard-response","80","362617","0.0-80.0","ff40699st4aqctv","","null","audio/norm_tentle.wav","","null","","","",""
"html-button-response","81","364750","0.0-81.0","ff40699st4aqctv","","2132","","0","","sc-label-last","1-1","<img src=""img/7.png"" width=""40%"" />","<img src=""img/3.png"" width=""40%"" />"
"audio-keyboard-response","82","368116","0.0-82.0","ff40699st4aqctv","","null","audio/norm_tentle.wav","","null","","","",""
"html-button-response","83","368668","0.0-83.0","ff40699st4aqctv","","551","","1","","sc-label-last","1-1","<img src=""img/3.png"" width=""40%"" />","<img src=""img/7.png"" width=""40%"" />"
"audio-keyboard-response","84","372171","0.0-84.0","ff40699st4aqctv","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","85","375176","0.0-85.0","ff40699st4aqctv","","null","audio/norm_touch_duck.wav","","null","","","",""
"video-keyboard-response-mod","86","412580","0.0-86.0","ff40699st4aqctv","","null","","","null","sc-label-last","1-1","",""
"audio-keyboard-response","87","416466","0.0-87.0","ff40699st4aqctv","","null","audio/norm_jimo.wav","","null","","","",""
"html-button-response","88","417456","0.0-88.0","ff40699st4aqctv","","982.9999999999418","","1","","sc-label-last","1-1","<img src=""img/11.png"" width=""40%"" />","<img src=""img/10.png"" width=""40%"" />"
"audio-keyboard-response","89","420822","0.0-89.0","ff40699st4aqctv","","null","audio/norm_klefu.wav","","null","","","",""
"html-button-response","90","421654","0.0-90.0","ff40699st4aqctv","","829.9999999999418","","0","","sc-label-last","1-1","<img src=""img/11.png"" width=""40%"" />","<img src=""img/10.png"" width=""40%"" />"
"audio-keyboard-response","91","425019","0.0-91.0","ff40699st4aqctv","","null","audio/norm_jimo.wav","","null","","","",""
"html-button-response","92","426472","0.0-92.0","ff40699st4aqctv","","1452","","1","","sc-label-last","1-1","<img src=""img/10.png"" width=""40%"" />","<img src=""img/11.png"" width=""40%"" />"
"audio-keyboard-response","93","429838","0.0-93.0","ff40699st4aqctv","","null","audio/norm_klefu.wav","","null","","","",""
"html-button-response","94","431454","0.0-94.0","ff40699st4aqctv","","1615","","1","","sc-label-last","1-1","<img src=""img/11.png"" width=""40%"" />","<img src=""img/10.png"" width=""40%"" />"
"audio-keyboard-response","95","434958","0.0-95.0","ff40699st4aqctv","","null","audio/goodjob.wav","","null","","","",""
"image-keyboard-response","96","437978","0.0-96.0","ff40699st4aqctv","","null","img/welldone.jpg","","null","","","",""
