"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","rt","stimulus","button_pressed","key_press","condition","order","button0","button1"
"html-button-response","35","130617","0.0-35.0","mtyyl4jotko0vrg","","354.9999999999709","","1","","sc-label-first","1-1","<img src=""img/15.png"" width=""40%"" />","<img src=""img/9.png"" width=""40%"" />"
"audio-keyboard-response","36","134028","0.0-36.0","mtyyl4jotko0vrg","","null","audio/norm_gazzer.mp3","","null","","","",""
"html-button-response","37","134750","0.0-37.0","mtyyl4jotko0vrg","","719","","0","","sc-label-first","1-1","<img src=""img/15.png"" width=""40%"" />","<img src=""img/9.png"" width=""40%"" />"
"audio-keyboard-response","38","138158","0.0-38.0","mtyyl4jotko0vrg","","null","audio/norm_numo.mp3","","null","","","",""
"html-button-response","39","138815","0.0-39.0","mtyyl4jotko0vrg","","653","","1","","sc-label-first","1-1","<img src=""img/15.png"" width=""40%"" />","<img src=""img/9.png"" width=""40%"" />"
"audio-keyboard-response","40","142319","0.0-40.0","mtyyl4jotko0vrg","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","41","145324","0.0-41.0","mtyyl4jotko0vrg","","null","audio/norm_touch_duck.wav","","null","","","",""
"video-keyboard-response-mod","42","164507","0.0-42.0","mtyyl4jotko0vrg","","null","","","null","sc-label-first","1-1","",""
"audio-keyboard-response","43","168418","0.0-43.0","mtyyl4jotko0vrg","","null","audio/norm_blicket.mp3","","null","","","",""
"html-button-response","44","171428","0.0-44.0","mtyyl4jotko0vrg","","3006","","0","","sc-label-first","1-1","<img src=""img/1.png"" width=""40%"" />","<img src=""img/5.png"" width=""40%"" />"
"audio-keyboard-response","45","174858","0.0-45.0","mtyyl4jotko0vrg","","null","audio/norm_blicket.mp3","","null","","","",""
"html-button-response","46","175415","0.0-46.0","mtyyl4jotko0vrg","","547","","1","","sc-label-first","1-1","<img src=""img/5.png"" width=""40%"" />","<img src=""img/1.png"" width=""40%"" />"
"audio-keyboard-response","47","178828","0.0-47.0","mtyyl4jotko0vrg","","null","audio/norm_toma.mp3","","null","","","",""
"html-button-response","48","182815","0.0-48.0","mtyyl4jotko0vrg","","3984","","0","","sc-label-first","1-1","<img src=""img/1.png"" width=""40%"" />","<img src=""img/5.png"" width=""40%"" />"
"audio-keyboard-response","49","186235","0.0-49.0","mtyyl4jotko0vrg","","null","audio/norm_toma.mp3","","null","","","",""
"html-button-response","50","187335","0.0-50.0","mtyyl4jotko0vrg","","1096.999999999971","","0","","sc-label-first","1-1","<img src=""img/5.png"" width=""40%"" />","<img src=""img/1.png"" width=""40%"" />"
"audio-keyboard-response","51","190840","0.0-51.0","mtyyl4jotko0vrg","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","52","193844","0.0-52.0","mtyyl4jotko0vrg","","null","audio/norm_touch_duck.wav","","null","","","",""
"video-keyboard-response-mod","53","212232","0.0-53.0","mtyyl4jotko0vrg","","null","","","null","nsc-label-first","1-1","",""
"audio-keyboard-response","54","216147","0.0-54.0","mtyyl4jotko0vrg","","null","audio/norm_fopin.mp3","","null","","","",""
"html-button-response","55","217203","0.0-55.0","mtyyl4jotko0vrg","","1045","","0","","nsc-label-first","1-1","<img src=""img/2.png"" width=""40%"" />","<img src=""img/6.png"" width=""40%"" />"
"audio-keyboard-response","56","220627","0.0-56.0","mtyyl4jotko0vrg","","null","audio/norm_nissle.mp3","","null","","","",""
"html-button-response","57","222917","0.0-57.0","mtyyl4jotko0vrg","","2287.000000000029","","1","","nsc-label-first","1-1","<img src=""img/2.png"" width=""40%"" />","<img src=""img/6.png"" width=""40%"" />"
"audio-keyboard-response","58","226339","0.0-58.0","mtyyl4jotko0vrg","","null","audio/norm_nissle.mp3","","null","","","",""
"html-button-response","59","227069","0.0-59.0","mtyyl4jotko0vrg","","727","","1","","nsc-label-first","1-1","<img src=""img/2.png"" width=""40%"" />","<img src=""img/6.png"" width=""40%"" />"
"audio-keyboard-response","60","230495","0.0-60.0","mtyyl4jotko0vrg","","null","audio/norm_fopin.mp3","","null","","","",""
"html-button-response","61","239637","0.0-61.0","mtyyl4jotko0vrg","","9139","","1","","nsc-label-first","1-1","<img src=""img/6.png"" width=""40%"" />","<img src=""img/2.png"" width=""40%"" />"
"audio-keyboard-response","62","243142","0.0-62.0","mtyyl4jotko0vrg","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","63","246145","0.0-63.0","mtyyl4jotko0vrg","","null","audio/norm_touch_duck.wav","","null","","","",""
"video-keyboard-response-mod","64","263882","0.0-64.0","mtyyl4jotko0vrg","","null","","","null","nsc-label-first","1-1","",""
"audio-keyboard-response","65","267798","0.0-65.0","mtyyl4jotko0vrg","","null","audio/norm_chamu.mp3","","null","","","",""
"html-button-response","66","268559","0.0-66.0","mtyyl4jotko0vrg","","755","","0","","nsc-label-first","1-1","<img src=""img/13.png"" width=""40%"" />","<img src=""img/14.png"" width=""40%"" />"
"audio-keyboard-response","67","271973","0.0-67.0","mtyyl4jotko0vrg","","null","audio/norm_dakup.mp3","","null","","","",""
"html-button-response","68","272889","0.0-68.0","mtyyl4jotko0vrg","","912","","1","","nsc-label-first","1-1","<img src=""img/13.png"" width=""40%"" />","<img src=""img/14.png"" width=""40%"" />"
"audio-keyboard-response","69","276315","0.0-69.0","mtyyl4jotko0vrg","","null","audio/norm_dakup.mp3","","null","","","",""
"html-button-response","70","276837","0.0-70.0","mtyyl4jotko0vrg","","519","","1","","nsc-label-first","1-1","<img src=""img/14.png"" width=""40%"" />","<img src=""img/13.png"" width=""40%"" />"
"audio-keyboard-response","71","280262","0.0-71.0","mtyyl4jotko0vrg","","null","audio/norm_chamu.mp3","","null","","","",""
"html-button-response","72","280639","0.0-72.0","mtyyl4jotko0vrg","","374.0000000000582","","1","","nsc-label-first","1-1","<img src=""img/13.png"" width=""40%"" />","<img src=""img/14.png"" width=""40%"" />"
"audio-keyboard-response","73","284144","0.0-73.0","mtyyl4jotko0vrg","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","74","287148","0.0-74.0","mtyyl4jotko0vrg","","null","audio/norm_touch_duck.wav","","null","","","",""
"video-keyboard-response-mod","75","304323","0.0-75.0","mtyyl4jotko0vrg","","null","","","null","nsc-label-last","1-1","",""
"audio-keyboard-response","76","308241","0.0-76.0","mtyyl4jotko0vrg","","null","audio/norm_zibo.mp3","","null","","","",""
"html-button-response","77","313500","0.0-77.0","mtyyl4jotko0vrg","","5256","","0","","nsc-label-last","1-1","<img src=""img/16.png"" width=""40%"" />","<img src=""img/12.png"" width=""40%"" />"
"audio-keyboard-response","78","316931","0.0-78.0","mtyyl4jotko0vrg","","null","audio/norm_miffle.mp3","","null","","","",""
"html-button-response","79","317439","0.0-79.0","mtyyl4jotko0vrg","","505","","1","","nsc-label-last","1-1","<img src=""img/16.png"" width=""40%"" />","<img src=""img/12.png"" width=""40%"" />"
"audio-keyboard-response","80","320855","0.0-80.0","mtyyl4jotko0vrg","","null","audio/norm_miffle.mp3","","null","","","",""
"html-button-response","81","321641","0.0-81.0","mtyyl4jotko0vrg","","783","","1","","nsc-label-last","1-1","<img src=""img/16.png"" width=""40%"" />","<img src=""img/12.png"" width=""40%"" />"
"audio-keyboard-response","82","325057","0.0-82.0","mtyyl4jotko0vrg","","null","audio/norm_zibo.mp3","","null","","","",""
"html-button-response","83","325221","0.0-83.0","mtyyl4jotko0vrg","","162","","0","","nsc-label-last","1-1","<img src=""img/16.png"" width=""40%"" />","<img src=""img/12.png"" width=""40%"" />"
"audio-keyboard-response","84","328725","0.0-84.0","mtyyl4jotko0vrg","","null","audio/norm_touch_duck.wav","","null","","","",""
"video-keyboard-response-mod","85","346363","0.0-85.0","mtyyl4jotko0vrg","","null","","","null","nsc-label-last","1-1","",""
"audio-keyboard-response","86","350272","0.0-86.0","mtyyl4jotko0vrg","","null","audio/norm_vugim.mp3","","null","","","",""
"html-button-response","87","356292","0.0-87.0","mtyyl4jotko0vrg","","6016.999999999942","","0","","nsc-label-last","1-1","<img src=""img/8.png"" width=""40%"" />","<img src=""img/4.png"" width=""40%"" />"
"audio-keyboard-response","88","359701","0.0-88.0","mtyyl4jotko0vrg","","null","audio/norm_reko.mp3","","null","","","",""
"html-button-response","89","359975","0.0-89.0","mtyyl4jotko0vrg","","270","","0","","nsc-label-last","1-1","<img src=""img/4.png"" width=""40%"" />","<img src=""img/8.png"" width=""40%"" />"
"audio-keyboard-response","90","363389","0.0-90.0","mtyyl4jotko0vrg","","null","audio/norm_reko.mp3","","null","","","",""
"html-button-response","91","364558","0.0-91.0","mtyyl4jotko0vrg","","1164","","0","","nsc-label-last","1-1","<img src=""img/4.png"" width=""40%"" />","<img src=""img/8.png"" width=""40%"" />"
"audio-keyboard-response","92","367967","0.0-92.0","mtyyl4jotko0vrg","","null","audio/norm_vugim.mp3","","null","","","",""
"html-button-response","93","370511","0.0-93.0","mtyyl4jotko0vrg","","2541","","0","","nsc-label-last","1-1","<img src=""img/4.png"" width=""40%"" />","<img src=""img/8.png"" width=""40%"" />"
"audio-keyboard-response","94","374015","0.0-94.0","mtyyl4jotko0vrg","","null","audio/goodjob.wav","","null","","","",""
"image-keyboard-response","95","377023","0.0-95.0","mtyyl4jotko0vrg","","null","img/welldone.jpg","","null","","","",""
