"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","rt","stimulus","button_pressed","key_press","condition","order","button0","button1"
"audio-keyboard-response","28","107334","0.0-28.0","wbwtgmamv4o4dwb","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","29","110343","0.0-29.0","wbwtgmamv4o4dwb","","null","audio/norm_touch_duck.mp3","","null","","","",""
"video-keyboard-response-mod","30","128014","0.0-30.0","wbwtgmamv4o4dwb","","null","","","null","sc-label-last","1-1","",""
"audio-keyboard-response","31","131871","0.0-31.0","wbwtgmamv4o4dwb","","null","audio/norm_jimo.mp3","","null","","","",""
"html-button-response","32","134251","0.0-32.0","wbwtgmamv4o4dwb","","2374.2999999958556","","1","","sc-label-last","1-1","<img src=""img/11.png"" width=""40%"" />","<img src=""img/10.png"" width=""40%"" />"
"audio-keyboard-response","33","137633","0.0-33.0","wbwtgmamv4o4dwb","","null","audio/norm_klefu.mp3","","null","","","",""
"html-button-response","34","139870","0.0-34.0","wbwtgmamv4o4dwb","","2229.299999999057","","0","","sc-label-last","1-1","<img src=""img/11.png"" width=""40%"" />","<img src=""img/10.png"" width=""40%"" />"
"audio-keyboard-response","35","143233","0.0-35.0","wbwtgmamv4o4dwb","","null","audio/norm_klefu.mp3","","null","","","",""
"html-button-response","36","145337","0.0-36.0","wbwtgmamv4o4dwb","","2096.300000004703","","0","","sc-label-last","1-1","<img src=""img/10.png"" width=""40%"" />","<img src=""img/11.png"" width=""40%"" />"
"audio-keyboard-response","37","148712","0.0-37.0","wbwtgmamv4o4dwb","","null","audio/norm_jimo.mp3","","null","","","",""
"html-button-response","38","152552","0.0-38.0","wbwtgmamv4o4dwb","","3834.3999999997322","","0","","sc-label-last","1-1","<img src=""img/10.png"" width=""40%"" />","<img src=""img/11.png"" width=""40%"" />"
"audio-keyboard-response","39","156061","0.0-39.0","wbwtgmamv4o4dwb","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","40","159065","0.0-40.0","wbwtgmamv4o4dwb","","null","audio/norm_touch_duck.mp3","","null","","","",""
"video-keyboard-response-mod","41","178021","0.0-41.0","wbwtgmamv4o4dwb","","null","","","null","sc-label-last","1-1","",""
"audio-keyboard-response","42","181911","0.0-42.0","wbwtgmamv4o4dwb","","null","audio/norm_paegu.mp3","","null","","","",""
"html-button-response","43","183224","0.0-43.0","wbwtgmamv4o4dwb","","1303.699999996752","","1","","sc-label-last","1-1","<img src=""img/7.png"" width=""40%"" />","<img src=""img/3.png"" width=""40%"" />"
"audio-keyboard-response","44","186591","0.0-44.0","wbwtgmamv4o4dwb","","null","audio/norm_tentle.mp3","","null","","","",""
"html-button-response","45","188333","0.0-45.0","wbwtgmamv4o4dwb","","1733.8000000017928","","0","","sc-label-last","1-1","<img src=""img/7.png"" width=""40%"" />","<img src=""img/3.png"" width=""40%"" />"
"audio-keyboard-response","46","191713","0.0-46.0","wbwtgmamv4o4dwb","","null","audio/norm_tentle.mp3","","null","","","",""
"html-button-response","47","193173","0.0-47.0","wbwtgmamv4o4dwb","","1453.3999999985099","","1","","sc-label-last","1-1","<img src=""img/3.png"" width=""40%"" />","<img src=""img/7.png"" width=""40%"" />"
"audio-keyboard-response","48","196553","0.0-48.0","wbwtgmamv4o4dwb","","null","audio/norm_paegu.mp3","","null","","","",""
"html-button-response","49","201329","0.0-49.0","wbwtgmamv4o4dwb","","4766.800000004878","","0","","sc-label-last","1-1","<img src=""img/7.png"" width=""40%"" />","<img src=""img/3.png"" width=""40%"" />"
"audio-keyboard-response","50","204835","0.0-50.0","wbwtgmamv4o4dwb","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","51","207838","0.0-51.0","wbwtgmamv4o4dwb","","null","audio/norm_touch_duck.mp3","","null","","","",""
"video-keyboard-response-mod","52","225388","0.0-52.0","wbwtgmamv4o4dwb","","null","","","null","nsc-label-first","1-1","",""
"audio-keyboard-response","53","229271","0.0-53.0","wbwtgmamv4o4dwb","","null","audio/norm_chamu.mp3","","null","","","",""
"html-button-response","54","229812","0.0-54.0","wbwtgmamv4o4dwb","","534.5999999990454","","0","","nsc-label-first","1-1","<img src=""img/13.png"" width=""40%"" />","<img src=""img/14.png"" width=""40%"" />"
"audio-keyboard-response","55","233193","0.0-55.0","wbwtgmamv4o4dwb","","null","audio/norm_dakup.mp3","","null","","","",""
"html-button-response","56","238676","0.0-56.0","wbwtgmamv4o4dwb","","5473.200000000361","","0","","nsc-label-first","1-1","<img src=""img/13.png"" width=""40%"" />","<img src=""img/14.png"" width=""40%"" />"
"audio-keyboard-response","57","242030","0.0-57.0","wbwtgmamv4o4dwb","","null","audio/norm_dakup.mp3","","null","","","",""
"html-button-response","58","245979","0.0-58.0","wbwtgmamv4o4dwb","","3942.9999999993015","","0","","nsc-label-first","1-1","<img src=""img/13.png"" width=""40%"" />","<img src=""img/14.png"" width=""40%"" />"
"audio-keyboard-response","59","249351","0.0-59.0","wbwtgmamv4o4dwb","","null","audio/norm_chamu.mp3","","null","","","",""
"html-button-response","60","256058","0.0-60.0","wbwtgmamv4o4dwb","","6700.9000000034575","","1","","nsc-label-first","1-1","<img src=""img/14.png"" width=""40%"" />","<img src=""img/13.png"" width=""40%"" />"
"audio-keyboard-response","61","259563","0.0-61.0","wbwtgmamv4o4dwb","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","62","262568","0.0-62.0","wbwtgmamv4o4dwb","","null","audio/norm_touch_duck.mp3","","null","","","",""
"video-keyboard-response-mod","63","280394","0.0-63.0","wbwtgmamv4o4dwb","","null","","","null","nsc-label-first","1-1","",""
"audio-keyboard-response","64","284274","0.0-64.0","wbwtgmamv4o4dwb","","null","audio/norm_nissle.mp3","","null","","","",""
"html-button-response","65","285630","0.0-65.0","wbwtgmamv4o4dwb","","1347.4999999962165","","0","","nsc-label-first","1-1","<img src=""img/2.png"" width=""40%"" />","<img src=""img/6.png"" width=""40%"" />"
"audio-keyboard-response","66","288991","0.0-66.0","wbwtgmamv4o4dwb","","null","audio/norm_fopin.mp3","","null","","","",""
"html-button-response","67","289789","0.0-67.0","wbwtgmamv4o4dwb","","792.0999999987544","","1","","nsc-label-first","1-1","<img src=""img/2.png"" width=""40%"" />","<img src=""img/6.png"" width=""40%"" />"
"audio-keyboard-response","68","293153","0.0-68.0","wbwtgmamv4o4dwb","","null","audio/norm_nissle.mp3","","null","","","",""
"html-button-response","69","295215","0.0-69.0","wbwtgmamv4o4dwb","","2054.7999999980675","","0","","nsc-label-first","1-1","<img src=""img/2.png"" width=""40%"" />","<img src=""img/6.png"" width=""40%"" />"
"audio-keyboard-response","70","298588","0.0-70.0","wbwtgmamv4o4dwb","","null","audio/norm_fopin.mp3","","null","","","",""
"html-button-response","71","300350","0.0-71.0","wbwtgmamv4o4dwb","","1758.9000000007218","","0","","nsc-label-first","1-1","<img src=""img/6.png"" width=""40%"" />","<img src=""img/2.png"" width=""40%"" />"
"audio-keyboard-response","72","303856","0.0-72.0","wbwtgmamv4o4dwb","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","73","306861","0.0-73.0","wbwtgmamv4o4dwb","","null","audio/norm_touch_duck.mp3","","null","","","",""
"video-keyboard-response-mod","74","324871","0.0-74.0","wbwtgmamv4o4dwb","","null","","","null","sc-label-first","1-1","",""
"audio-keyboard-response","75","328757","0.0-75.0","wbwtgmamv4o4dwb","","null","audio/norm_numo.mp3","","null","","","",""
"html-button-response","76","338179","0.0-76.0","wbwtgmamv4o4dwb","","9413.699999997334","","1","","sc-label-first","1-1","<img src=""img/15.png"" width=""40%"" />","<img src=""img/9.png"" width=""40%"" />"
"audio-keyboard-response","77","341553","0.0-77.0","wbwtgmamv4o4dwb","","null","audio/norm_gazzer.mp3","","null","","","",""
"html-button-response","78","347989","0.0-78.0","wbwtgmamv4o4dwb","","6427.499999997963","","0","","sc-label-first","1-1","<img src=""img/15.png"" width=""40%"" />","<img src=""img/9.png"" width=""40%"" />"
"audio-keyboard-response","79","351351","0.0-79.0","wbwtgmamv4o4dwb","","null","audio/norm_gazzer.mp3","","null","","","",""
"html-button-response","80","354143","0.0-80.0","wbwtgmamv4o4dwb","","2784.8999999987427","","0","","sc-label-first","1-1","<img src=""img/15.png"" width=""40%"" />","<img src=""img/9.png"" width=""40%"" />"
"audio-keyboard-response","81","357513","0.0-81.0","wbwtgmamv4o4dwb","","null","audio/norm_numo.mp3","","null","","","",""
"html-button-response","82","364595","0.0-82.0","wbwtgmamv4o4dwb","","7073.499999998603","","1","","sc-label-first","1-1","<img src=""img/15.png"" width=""40%"" />","<img src=""img/9.png"" width=""40%"" />"
"audio-keyboard-response","83","368101","0.0-83.0","wbwtgmamv4o4dwb","","null","audio/goodjob.wav","","null","","","",""
"audio-keyboard-response","84","371104","0.0-84.0","wbwtgmamv4o4dwb","","null","audio/norm_touch_duck.mp3","","null","","","",""
"video-keyboard-response-mod","85","389640","0.0-85.0","wbwtgmamv4o4dwb","","null","","","null","sc-label-first","1-1","",""
"audio-keyboard-response","86","393514","0.0-86.0","wbwtgmamv4o4dwb","","null","audio/norm_blicket.mp3","","null","","","",""
"html-button-response","87","394219","0.0-87.0","wbwtgmamv4o4dwb","","695.6999999965774","","1","","sc-label-first","1-1","<img src=""img/5.png"" width=""40%"" />","<img src=""img/1.png"" width=""40%"" />"
"audio-keyboard-response","88","397591","0.0-88.0","wbwtgmamv4o4dwb","","null","audio/norm_blicket.mp3","","null","","","",""
"html-button-response","89","398951","0.0-89.0","wbwtgmamv4o4dwb","","1351.4999999970314","","0","","sc-label-first","1-1","<img src=""img/1.png"" width=""40%"" />","<img src=""img/5.png"" width=""40%"" />"
"audio-keyboard-response","90","402312","0.0-90.0","wbwtgmamv4o4dwb","","null","audio/norm_toma.mp3","","null","","","",""
"html-button-response","91","403746","0.0-91.0","wbwtgmamv4o4dwb","","1427.1000000007916","","1","","sc-label-first","1-1","<img src=""img/1.png"" width=""40%"" />","<img src=""img/5.png"" width=""40%"" />"
"audio-keyboard-response","92","407115","0.0-92.0","wbwtgmamv4o4dwb","","null","audio/norm_toma.mp3","","null","","","",""
"html-button-response","93","408264","0.0-93.0","wbwtgmamv4o4dwb","","1142.3999999969965","","1","","sc-label-first","1-1","<img src=""img/1.png"" width=""40%"" />","<img src=""img/5.png"" width=""40%"" />"
"audio-keyboard-response","94","411772","0.0-94.0","wbwtgmamv4o4dwb","","null","audio/goodjob.wav","","null","","","",""
"image-keyboard-response","95","414793","0.0-95.0","wbwtgmamv4o4dwb","","null","img/welldone.jpg","","null","","","",""
